"sc-s1isp7-5 src","sc-s1isp7-5 src 2","sc-s1isp7-5 src 3","sc-s1isp7-5 src 4","sc-s1isp7-5 src 5","sc-s1isp7-5 src 6","sc-s1isp7-5 src 7","sc-s1isp7-5 src 8","sc-s1isp7-5 src 9","sc-s1isp7-5 src 10","sc-jGFFOr href","sc-1hez2tp-0","sc-1hez2tp-0 2","sc-1hp8d8a-0","sc-1q7bklc-1","sc-rbbb40-0","sc-1hez2tp-0 3","sc-1hez2tp-0 4","sc-1hez2tp-0 5","sc-1hez2tp-0 6","sc-1hez2tp-0 7","sc-jGFFOr href 2","sc-1hez2tp-0 8","sc-1hez2tp-0 9","sc-1hp8d8a-0 2","sc-1q7bklc-1 2","sc-rbbb40-0 2","sc-1hez2tp-0 10","sc-1hez2tp-0 12","sc-1hez2tp-0 13","sc-s1isp7-5 src 11","sc-1hez2tp-0 14","sc-s1isp7-5 src 12","sc-s1isp7-5 src 13","sc-s1isp7-5 src 14","sc-jGFFOr href 3","sc-s1isp7-5 src 15","sc-1hez2tp-0 15","sc-1hez2tp-0 16","sc-1hp8d8a-0 3","sc-1q7bklc-1 3","sc-rbbb40-0 3","sc-1hez2tp-0 17","sc-1hez2tp-0 18","sc-s1isp7-5 src 16","sc-1hez2tp-0 19","sc-s1isp7-5 src 17","sc-1hez2tp-0 20","sc-s1isp7-5 src 18","sc-1hez2tp-0 21","sc-s1isp7-5 src 19","sc-s1isp7-5 src 20","sc-s1isp7-5 src 21","sc-1q7bklc-1 4","sc-rbbb40-0 4","sc-1hez2tp-0 23","sc-s1isp7-5 src 22"
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/mezban-only-chinese-jogeshwari/order","50% OFF up to 100","34 min","Mezban Only Chinese","3.6","star-fill","Chinese, Fast Food, Sichuan","₹100 for one","1250+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","1250+ orders placed from here recently","https://www.zomato.com/mumbai/lucky-chinese-jogeshwari/order","50% OFF up to 100","Currently not accepting orders","Lucky Chinese","4.0","star-fill","Chinese, Sichuan, Momos","375+ orders placed from here recently","50% OFF up to 100","","35 min","","","","https://www.zomato.com/mumbai/rbn-restaurant-jogeshwari/order","","Mughlai, Chinese, Biryani, North Indian, Sichuan","₹100 for one","RBN Restaurant","3.6","star-fill","200+ orders placed from here recently","","","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","","","Pro extra 15% OFF",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/fusion-chowk-vile-parle-east/order","50% OFF up to 100","36 min","Fusion Chowk","","","Fast Food, Chinese, Street Food, Shake","₹100 for one","650+ orders placed from here recently","Restaurant partner follows WHO protocol","650+ orders placed from here recently","https://www.zomato.com/mumbai/vihara-the-international-by-tunga-mahakali/order","50% OFF up to 100","Temporarily closed for dining, will be back soon!","Vihara - The International By Tunga","4.1","star-fill","South Indian, North Indian, Chinese, Street Food, Fast Food, Desserts, Beverages","18450+ orders placed from here recently","50% OFF up to 100","","31 min","","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/samosa-singh-khar/order","https://www.zomato.com/mumbai/juhu-restaurants","North Indian, Street Food, Desserts, Beverages","₹100 for one","Samosa Singh","3.3","star-fill","100+ orders placed from here recently","","","","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","18450+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","4.1","star-fill","Pro extra 10% OFF","https://www.zomato.com/mumbai/juhu-restaurants"
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/the-serial-griller-khar/order","50% OFF up to 100","31 min","The Serial Griller","","","Burger, Fast Food, American, Beverages","₹100 for one","1325+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","1325+ orders placed from here recently","https://www.zomato.com/mumbai/home-plate-by-eatfit-khar/order","50% OFF up to 100","32 min","Home Plate by EatFit","3.3","star-fill","Healthy Food, North Indian, Ice Cream, Desserts, Beverages","550+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","32 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/coppetto-artisan-gelato-linking-road-bandra-west/order","","Ice Cream, Desserts","₹100 for one","Coppetto Artisan Gelato","4.5","star-fill","2350+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","2350+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","4.1","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/cafe-royal-1-jogeshwari/order","50% OFF up to 100","31 min","Cafe Royal","","","Chinese, North Indian, Lucknowi, Sichuan","₹200 for one","650+ orders placed from here recently","Restaurant partner follows WHO protocol","650+ orders placed from here recently","https://www.zomato.com/mumbai/mccafe-by-mcdonalds-1-vile-parle-west/order","50% OFF up to 100","38 min","McCafe by McDonald's","3.5","star-fill","Coffee, Beverages, Burger, Fast Food","","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","47 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/kurries-krolls-2-goregaon-east/order","","Rolls, North Indian, Mughlai","₹200 for one","Kurries & Krolls","4.0","star-fill","550+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","550+ orders placed from here recently","","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","Pro extra 15% OFF","https://www.zomato.com/mumbai/juhu-restaurants"
"https://www.zomato.com/mumbai/juhu-restaurants","","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/shree-sagar-pure-veg-pali-hill-bandra-west/order","50% OFF up to 100","36 min","Shree Sagar Pure Veg","3.9","star-fill","North Indian, Chinese, South Indian, Street Food, Fast Food, Ice Cream, Beverages, Desserts","₹200 for one","625+ orders placed from here recently","Restaurant partner follows WHO protocol","625+ orders placed from here recently","https://www.zomato.com/mumbai/pizza-bites-1-hill-road-bandra-west/order","50% OFF up to 100","53 min","Pizza Bites","-","star-fill","Pizza, Fast Food","100+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","30 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/out-of-the-blue-1-khar/order","","European, Continental, Italian, Fast Food","₹200 for one","Out Of The Blue","3.7","star-fill","1575+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1575+ orders placed from here recently","","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","https://www.zomato.com/mumbai/juhu-restaurants"
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/maajis-foods-bandra-talao-bandra-west/order","50% OFF up to 100","34 min","Maaji's Foods","","","Arabian, Chinese, Sichuan","₹200 for one","350+ orders placed from here recently","Restaurant partner follows WHO protocol","350+ orders placed from here recently","https://www.zomato.com/mumbai/laxmi-balaji-snacks-corner-1-goregaon-west/order","50% OFF up to 100","35 min","Laxmi Balaji Snacks Corner","3.4","star-fill","South Indian, Street Food, Sandwich, Chinese, Fast Food, Beverages, Sichuan","1500+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","43 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/stir-fry-grill-malad-west/order","https://www.zomato.com/mumbai/juhu-restaurants","Chinese, Thai, Seafood, Asian, Desserts, Sichuan","₹200 for one","Stir Fry Grill","4.0","star-fill","3700+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","3700+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/juhu-restaurants","1500+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","4.2","star-fill","","https://www.zomato.com/mumbai/juhu-restaurants"
"https://www.zomato.com/mumbai/juhu-restaurants","","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/sai-punjab-mahakali/order","50% OFF up to 100","29 min","Sai Punjab","3.8","star-fill","North Indian, Chinese, Sichuan","₹200 for one","800+ orders placed from here recently","Restaurant partner follows WHO protocol","800+ orders placed from here recently","https://www.zomato.com/mumbai/hindustan-hindu-hotel-jogeshwari/order","50% OFF up to 100","28 min","Hindustan Hindu Hotel","3.9","star-fill","Chinese, North Indian, Sichuan","1275+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","23 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/rama-krishna-vile-parle-east/order","","North Indian, South Indian, Chinese, Fast Food, Street Food, Beverages, Juices, Sichuan","₹200 for one","Rama Krishna","4.0","star-fill","9250+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","9250+ orders placed from here recently","","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","https://www.zomato.com/mumbai/juhu-restaurants"
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/cake-celebrations-live-cake-bandra-talao-bandra-west/order","50% OFF up to 100","34 min","Cake Celebrations - Live Cake","3.8","star-fill","Bakery, Desserts","₹250 for one","150+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","150+ orders placed from here recently","https://www.zomato.com/mumbai/hungry-food-link-jogeshwari/order","50% OFF up to 100","39 min","Hungry Food Link","","","Chinese, North Indian, Biryani, Sichuan","","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","34 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/snow-waffle-jogeshwari/order","","Waffle, Ice Cream, Shake","₹250 for one","Snow Waffle","3.9","star-fill","425+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","425+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","","","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/ovenfresh-dadar-shivaji-park/order","50% OFF up to 100","44 min","Ovenfresh","4.0","star-fill","Italian, Mexican, Mediterranean, Fast Food, Beverages, Desserts","₹250 for one","3675+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","3675+ orders placed from here recently","https://www.zomato.com/mumbai/sheetal-bukhara-khar/order","50% OFF up to 100","34 min","Sheetal Bukhara","","","Chinese, North Indian, Mughlai, Continental, Desserts, Sichuan","7450+ orders placed from here recently","50% OFF up to 100","","35 min","","","","https://www.zomato.com/mumbai/kunafa-world-pali-hill-bandra-west/order","","Desserts","₹250 for one","Kunafa World","4.1","star-fill","800+ orders placed from here recently","","","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","4.1","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/hungry-2-jogeshwari/order","50% OFF up to 100","39 min","Hungry 2","3.7","star-fill","North Indian, Chinese, Sichuan","₹250 for one","275+ orders placed from here recently","Restaurant partner follows WHO protocol","275+ orders placed from here recently","https://www.zomato.com/mumbai/dabbawala-goregaon-west/order","50% OFF up to 100","48 min","Dabbawala","","","Chinese, North Indian, Biryani, Mughlai, Seafood, Shake, Sichuan","200+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","41 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/bindaas-binge-malad-east/order","https://www.zomato.com/mumbai/juhu-restaurants","Bakery, Fast Food, Desserts","₹250 for one","Bindaas Binge","4.2","star-fill","1300+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1300+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/juhu-restaurants","200+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","4.1","star-fill","Pro extra 20% OFF","https://www.zomato.com/mumbai/juhu-restaurants"
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/schezwan-kings-chandivali/order","50% OFF up to 100","54 min","Schezwan Kings","4.0","star-fill","Thai, Asian, Chinese, Sichuan","₹250 for one","75+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","75+ orders placed from here recently","https://www.zomato.com/mumbai/the-fisherman-kitchen-bar-goregaon-west/order","50% OFF up to 100","37 min","The Fisherman Kitchen & Bar","3.3","star-fill","Mangalorean, Seafood, North Indian, Biryani, Malwani, Beverages","2250+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","41 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/everything-rice-santacruz-east/order","","Biryani","₹250 for one","Everything Rice","3.6","star-fill","375+ orders placed from here recently","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/juhu-restaurants","375+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","","","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/cafe-marol-marol/order","50% OFF up to 100","35 min","Cafe Marol","3.6","star-fill","North Indian, Mughlai, Chinese, Malwani, Sichuan","₹200 for one","1025+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","1025+ orders placed from here recently","https://www.zomato.com/mumbai/harish-lunch-home-vile-parle-west/order","50% OFF up to 100","29 min","Harish Lunch Home","4.0","star-fill","North Indian, Chinese, Mughlai, Seafood","2550+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","50 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/queen-margheritas-pizzeria-malad-west/order","https://www.zomato.com/mumbai/juhu-restaurants","Pizza, Italian","₹200 for one","Queen Margherita's Pizzeria","4.0","star-fill","2325+ orders placed from here recently","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/juhu-restaurants","2325+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","2550+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/sarovar-near-andheri-east-station/order","50% OFF up to 100","28 min","Sarovar","4.1","star-fill","South Indian, Street Food, North Indian, Chinese, Fast Food, Beverages, Shake, Sichuan","₹200 for one","850+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","850+ orders placed from here recently","https://www.zomato.com/mumbai/orange-cakes-bakers-marol/order","50% OFF up to 100","41 min","Orange Cakes & Bakers","","","Bakery, Desserts, Fast Food, Pizza","100+ orders placed from here recently","50% OFF up to 100","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","35 min","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/ming-chings-1-goregaon-west/order","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","Chinese, Momos, Sichuan","₹200 for one","Ming Chings","3.6","star-fill","200+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","200+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","100+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","4.2","star-fill","",""
"https://b.zmtcdn.com/data/pictures/chains/8/42518/7ae7f89cf86574e5ed0d8f3cbf99dc7c_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/pictures/5/16503215/bd0a61d9171503df4768030638fec54b_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/pictures/8/19948148/deddec86f4061101b5a9626622df96be_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oasiss-cakes-ice-creams-matunga-east/order","50% OFF up to 100","43 min","Oasiss Cakes & Ice Creams","4.0","star-fill","Bakery, Desserts","₹200 for one","325+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","325+ orders placed from here recently","https://www.zomato.com/mumbai/punjabi-rasoi-linking-road-bandra-west/order","50% OFF up to 100","40 min","Punjabi Rasoi","3.9","star-fill","North Indian, Chinese, Maharashtrian, Seafood, Biryani, Mughlai, Rolls, Kebab","575+ orders placed from here recently","50% OFF up to 100","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","18 min","https://b.zmtcdn.com/data/o2_assets/695598f38d29d0e5d3f8ffe57cfdb94c1613145422.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/695598f38d29d0e5d3f8ffe57cfdb94c1613145422.png","https://www.zomato.com/mumbai/le15-patisserie-1-juhu/order","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","Bakery, Desserts","₹200 for one","Le15 Patisserie","4.4","star-fill","3300+ orders placed from here recently","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/juhu-restaurants","3300+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","575+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","","","",""
"https://b.zmtcdn.com/data/pictures/chains/3/17871363/f694ae59facc8f1bfeb63711603f27cc_o2_featured_v2.jpg","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/pictures/8/20261468/b2abb78594f330f116586ac148e2efc1_o2_featured_v2.jpg","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/pictures/chains/7/38047/94864ff7f6c0c45b0942abe5b6ac545b_o2_featured_v2.jpg","https://www.zomato.com/mumbai/the-fatty-bao-linking-road-bandra-west/order","50% OFF up to 100","47 min","The Fatty Bao","","","Asian, Sushi, Japanese, Chinese, Thai, Momos, Beverages","₹200 for one","3875+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","3875+ orders placed from here recently","https://www.zomato.com/mumbai/real-taste-of-bihar-goregaon-west/order","50% OFF up to 100","41 min","Real Taste of Bihar","3.4","star-fill","Bihari, North Indian, Beverages","575+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","37 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/soul-restaurant-bar-khar/order","","North Indian, Biryani, Chinese, Asian, Kebab, Sichuan, Desserts","₹200 for one","Soul Restaurant & Bar","3.9","star-fill","1000+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1000+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","4.1","star-fill","",""
