"sc-s1isp7-5 src","sc-s1isp7-5 src 2","sc-s1isp7-5 src 3","sc-s1isp7-5 src 4","sc-s1isp7-5 src 5","sc-s1isp7-5 src 6","sc-s1isp7-5 src 7","sc-s1isp7-5 src 8","sc-s1isp7-5 src 9","sc-s1isp7-5 src 10","sc-1hez2tp-0","sc-1hez2tp-0 2","sc-1hez2tp-0 3","sc-1hp8d8a-0","sc-1q7bklc-1","sc-1hez2tp-0 4","sc-1hez2tp-0 8","sc-1hp8d8a-0 2","sc-1q7bklc-1 2","sc-rbbb40-0 2","sc-1hez2tp-0 9","sc-1hez2tp-0 10","sc-1hez2tp-0 11","sc-1hez2tp-0 12","sc-1hez2tp-0 13","sc-1hez2tp-0 14","sc-1hez2tp-0 15","sc-1hp8d8a-0 3","sc-1q7bklc-1 3","sc-rbbb40-0 3","sc-1hez2tp-0 16","sc-1hez2tp-0 17","sc-s1isp7-5 src 11","sc-1hez2tp-0 18","sc-s1isp7-5 src 12","sc-1hez2tp-0 19","sc-s1isp7-5 src 13","sc-1hez2tp-0 20","sc-s1isp7-5 src 14","sc-s1isp7-5 src 15","sc-s1isp7-5 src 16","sc-jGFFOr href","sc-jGFFOr href 2","sc-jGFFOr href 3","sc-s1isp7-5 src 17","sc-s1isp7-5 src 18","sc-1hez2tp-0 21","sc-s1isp7-5 src 19","sc-s1isp7-5 src 20","sc-s1isp7-5 src 21"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","50% OFF up to 100","30 min","Bakery, Desserts","Chef Chocola","4.1","₹50 for one","50% OFF up to 100","Ancient Sweets","4.0","star-fill","32 min","Mithai, Shake","₹50 for one","Restaurant partner follows WHO protocol","","","50% OFF up to 100","Chef's Story","3.6","star-fill","55 min","Chinese, Thai, North Indian, Mughlai, Pasta, Rolls, Beverages, Sichuan","","₹50 for one","","Follows all Max Safety measures to ensure your food is safe","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/chef-chocola-1-goregaon-west/order","https://www.zomato.com/mumbai/ancient-sweets-goregaon-west/order","https://www.zomato.com/mumbai/chefs-story-malad-east/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50% OFF up to 100","28 min","Bakery, Desserts, Fast Food","The Little Cakery","4.1","₹50 for one","35 min","Only Wraps","","","Rolls, Wraps","₹50 for one","50% OFF up to 100","","","","50% OFF up to 100","Momo Mia!","3.6","star-fill","41 min","Momos","","₹50 for one","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/the-little-cakery-goregaon-east/order","https://www.zomato.com/mumbai/only-wraps-oshiwara/order","https://www.zomato.com/mumbai/momo-mia-oshiwara/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","50% OFF up to 100","44 min","Shawarma","Shawarma Buzz","","₹200 for one","30 min","Flora Bite","3.7","star-fill","Bakery, Desserts","₹200 for one","50% OFF up to 100","","","","50% OFF up to 100","Rashmi Snacks","-","star-fill","49 min","South Indian, Street Food, North Indian, Desserts, Beverages","","₹200 for one","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/shawarma-buzz-1-malad-east/order","https://www.zomato.com/mumbai/flora-bite-4-bungalows/order","https://www.zomato.com/mumbai/rashmi-snacks-1-malad-west/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","50% OFF up to 100","38 min","Bakery","Tang Zhung Bakery","","₹200 for one","49 min","Pasta He Pasta","3.0","star-fill","Pasta, Fast Food","₹200 for one","50% OFF up to 100","Follows all Max Safety measures to ensure your food is safe","","","50% OFF up to 100","Juicy Tails","-","star-fill","41 min","Sandwich, Beverages","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹200 for one","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/tang-zhung-bakery-andheri-lokhandwala/order","https://www.zomato.com/mumbai/pasta-he-pasta-veera-desai-area/order","https://www.zomato.com/mumbai/juicy-tails-andheri-lokhandwala/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","51 min","Ice Cream, Desserts, Beverages, Shake","Havmor Ice Cream","4.2","₹200 for one","50% OFF up to 100","Maa Laads Kitchen","","","61 min","Rajasthani, North Indian","₹200 for one","625+ orders placed from here recently","","","50% OFF up to 100","Goregaon Kitchen","3.5","star-fill","48 min","Chinese, Thai, Asian, Sichuan","","₹200 for one","","50+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/havmor-ice-cream-2-borivali-west/order","https://www.zomato.com/mumbai/maa-laads-kitchen-malad-west/order","https://www.zomato.com/mumbai/goregaon-kitchen-malad-east/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50% OFF up to 100","44 min","Salad","All About Salad","4.1","₹200 for one","50% OFF up to 100","Chinese Foodie","3.9","star-fill","38 min","Chinese, Asian, Thai, Momos, Italian, Lebanese, Sichuan","₹200 for one","50+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","50+ orders placed from here recently","50% OFF up to 100","Bombay Chinese Co.","3.7","star-fill","48 min","Chinese, North Indian, Mughlai, Biryani, Kebab, Seafood","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹200 for one","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","75+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/all-about-salad-malad-west/order","https://www.zomato.com/mumbai/chinese-foodie-malad-east/order","https://www.zomato.com/mumbai/bombay-chinese-co-malad-east/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","75+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","50% OFF up to 100","49 min","Pizza, Burger, Fast Food","Pizzallo","-","₹150 for one","50% OFF up to 100","Healing Rice Bowls","","","49 min","North Indian, South Indian","₹150 for one","Follows all Max Safety measures to ensure your food is safe","","","50% OFF up to 100","Zest Chocolates","4.0","star-fill","64 min","Desserts","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹150 for one","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/pizzallo-1-malad-east/order","https://www.zomato.com/mumbai/healing-rice-bowls-malad-west/order","https://www.zomato.com/mumbai/zest-chocolates-1-borivali-east/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","50% OFF up to 100","43 min","Chinese, Thai, Momos, Lebanese, Asian, Sichuan","The Hot Chinese","","₹150 for one","50% OFF up to 100","Starters And Tandoori","3.7","star-fill","48 min","North Indian, Chinese","₹150 for one","Follows all Max Safety measures to ensure your food is safe","","","50% OFF up to 100","Pachinco - Cafe & More","4.0","star-fill","49 min","Cafe, Coffee, Shake, Burger, Continental, Rolls, Fast Food, Bakery","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹150 for one","","50+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/the-hot-chinese-malad-east/order","https://www.zomato.com/mumbai/starters-and-tandoori-goregaon-east/order","https://www.zomato.com/mumbai/pachinco-cafe-more-veera-desai-area/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50% OFF up to 100","40 min","Fast Food, Sichuan","Mr Baidu","","₹150 for one","50% OFF up to 100","Deva's Kharwas & More","4.0","star-fill","43 min","Mithai, Desserts","₹150 for one","Follows all Max Safety measures to ensure your food is safe","","","50% OFF up to 100","What A Sandwich","3.7","star-fill","39 min","Sandwich, Rolls","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹150 for one","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/mr-baidu-andheri-lokhandwala/order","https://www.zomato.com/mumbai/devas-kharwas-more-near-andheri-east-station/order","https://www.zomato.com/mumbai/what-a-sandwich-andheri-lokhandwala/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","39 min","Street Food, Burger","Pav Man","4.3","₹150 for one","50% OFF up to 100","Amul Ice Creams","","","23 min","Ice Cream, Desserts","₹150 for one","Follows all Max Safety measures to ensure your food is safe","","","50% OFF up to 100","Northern Chulha","3.9","star-fill","34 min","BBQ, North Indian, Bihari, Beverages","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹150 for one","","850+ orders placed from here recently","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/pav-man-andheri-lokhandwala/order","https://www.zomato.com/mumbai/amul-ice-creams-andheri-lokhandwala/order","https://www.zomato.com/mumbai/northern-chulha-oshiwara/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","35 min","North Indian, Chinese, Sandwich, Sichuan, Juices, Street Food, South Indian","Sanman Pur Veg","","₹150 for one","35 min","Gully Dosa","","","South Indian","₹150 for one","50% OFF up to 100","125+ orders placed from here recently","","","50% OFF up to 100","Key Cafe - Healthy Protein Meals","3.5","star-fill","68 min","Healthy Food, Salad, Sandwich, Shake","","₹150 for one","","275+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/sanman-pur-veg-goregaon-west/order","https://www.zomato.com/mumbai/gully-dosa-goregaon-west/order","https://www.zomato.com/mumbai/key-cafe-healthy-protein-meals-kandivali-east/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","275+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","52 min","Gujarati, North Indian, Street Food","Vedant kitchen","","₹150 for one","60 min","Balli Malai","3.8","star-fill","Desserts","₹150 for one","50% OFF up to 100","175+ orders placed from here recently","","","50% OFF up to 100","Bir Bakers","-","star-fill","61 min","Bakery, Desserts","","₹150 for one","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/vedant-kitchen-malad-east/order","https://www.zomato.com/mumbai/balli-malai-kandivali-east/order","https://www.zomato.com/mumbai/bir-bakers-powai/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","50% OFF up to 100","34 min","Burger, Fast Food, Sandwich, Beverages","Billy's Burgers","","₹150 for one","64 min","Love Care Share Food","4.3","star-fill","Biryani, Fast Food","₹150 for one","50% OFF up to 100","Pro extra 20% OFF","","","50% OFF up to 100","Snack Curators","-","star-fill","55 min","Fast Food, North Indian, Street Food","","₹150 for one","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/billys-burgers-malad-west/order","https://www.zomato.com/mumbai/love-care-share-food-malad-west/order","https://www.zomato.com/mumbai/snack-curators-goregaon-west/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","50% OFF up to 100","38 min","Desserts, Shake, Beverages","Enchante by Chai Point","","₹150 for one","34 min","McCafe by McDonald's","","","Coffee, Beverages, Burger, Fast Food","₹150 for one","50% OFF up to 100","","","","50% OFF up to 100","Satgurus Happy Snacking","-","star-fill","29 min","Fast Food, Street Food, Desserts","","₹150 for one","","100+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/enchante-by-chai-point-1-malad-west/order","https://www.zomato.com/mumbai/mccafe-by-mcdonalds-oshiwara/order","https://www.zomato.com/mumbai/satgurus-happy-snacking-7-bungalows/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","100+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","50% OFF up to 100","41 min","Street Food, Shawarma, Chinese, North Indian, South Indian, Biryani","Mumbai Local","-","₹200 for one","51 min","Urban Katta","","","Chinese, Fast Food, Street Food, North Indian, Beverages","₹200 for one","50% OFF up to 100","","","","50% OFF up to 100","The Juice Tree","4.0","star-fill","65 min","Juices, Shake","","₹200 for one","","100+ orders placed from here recently","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/mumbai-local-azad-nagar/order","https://www.zomato.com/mumbai/urban-katta-1-malad-west/order","https://www.zomato.com/mumbai/the-juice-tree-malad-east/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","50% OFF up to 100","74 min","Desserts","Choco Pack","-","₹200 for one","50% OFF up to 100","Chai Culture Cafe","","","48 min","Coffee, Tea, Beverages, Pizza, Sandwich, Fast Food","₹200 for one","Follows all Max Safety measures to ensure your food is safe","","","50% OFF up to 100","ProWok","-","star-fill","41 min","Mexican, Thai","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹200 for one","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/choco-pack-kandivali-east/order","https://www.zomato.com/mumbai/chai-culture-cafe-1-near-andheri-east-station/order","https://www.zomato.com/mumbai/prowok-1-andheri-lokhandwala/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","50% OFF up to 100","44 min","Healthy Food","Aliment","","₹200 for one","38 min","Iceberg Organic Icecreams","","","Ice Cream, Desserts, Beverages","₹200 for one","50% OFF up to 100","Follows all Max Safety measures to ensure your food is safe","","","50% OFF up to 100","Meal Central","-","star-fill","48 min","North Indian","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹200 for one","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/aliment-malad-west/order","https://www.zomato.com/mumbai/iceberg-organic-icecreams-malad-west/order","https://www.zomato.com/mumbai/meal-central-oshiwara/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","29 min","Continental, Fast Food, Italian, Bakery, Desserts","All The Jazz Luxury Bakes","-","₹200 for one","50% OFF up to 100","Lassiwala","","","45 min","Beverages","₹200 for one","100+ orders placed from here recently","","","50% OFF up to 100","The Food Of China","-","star-fill","34 min","Chinese","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹200 for one","","Follows all Max Safety measures to ensure your food is safe","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/all-the-jazz-luxury-bakes-andheri-lokhandwala/order","https://www.zomato.com/mumbai/lassiwala-malad-west/order","https://www.zomato.com/mumbai/the-food-of-china-goregaon-west/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","55 min","Mithai, Desserts","Sweet Touch By Landmark","","₹100 for one","50% OFF up to 100","Women's Day Special By CakeZone","3.8","star-fill","37 min","Desserts, Waffle, Ice Cream, Juices","₹100 for one","75+ orders placed from here recently","","","50% OFF up to 100","Taste Crafters","4.3","star-fill","21 min","Mithai, Desserts, Street Food","","₹100 for one","","375+ orders placed from here recently","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/sweet-touch-by-landmark-malad-west/order","https://www.zomato.com/mumbai/womens-day-special-by-cakezone-jogeshwari/order","https://www.zomato.com/mumbai/taste-crafters-2-goregaon-west/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","38 min","Kerala, South Indian, Beverages","Houseboat Cafe","","₹100 for one","35 min","Shweta's Cake Studio","3.6","star-fill","Bakery","₹100 for one","50% OFF up to 100","225+ orders placed from here recently","","","50% OFF up to 100","The Unique Paratha","3.8","star-fill","39 min","North Indian","","₹100 for one","","50+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/houseboat-cafe-1-malad-west/order","https://www.zomato.com/mumbai/shwetas-cake-studio-goregaon-west/order","https://www.zomato.com/mumbai/the-unique-paratha-goregaon-west/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","50% OFF up to 100","56 min","Biryani, North Indian","Raccoon Kitchen","","₹100 for one","56 min","Arunika's Taste","","","North Indian, Street Food","₹100 for one","50% OFF up to 100","","","","50% OFF up to 100","Oye Kitchen","3.7","star-fill","39 min","North Indian","","₹100 for one","","50+ orders placed from here recently","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/raccoon-kitchen-malad-east/order","https://www.zomato.com/mumbai/arunikas-taste-kandivali-west/order","https://www.zomato.com/mumbai/oye-kitchen-goregaon-west/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","50% OFF up to 100","38 min","Healthy Food, Salad, Desserts, Juices, Beverages","Glee Gourmet Foods","","₹100 for one","46 min","Mozzarella Burst Pizza's","","","Pizza, Fast Food, Burger","₹100 for one","50% OFF up to 100","","","","50% OFF up to 100","Mumbai's Food Spot","-","star-fill","43 min","South Indian, Fast Food, Street Food","","₹100 for one","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/glee-gourmet-foods-goregaon-east/order","https://www.zomato.com/mumbai/mozzarella-burst-pizzas-malad-east/order","https://www.zomato.com/mumbai/mumbais-food-spot-malad-west/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50% OFF up to 100","25 min","Fast Food, Continental, Pizza, Desserts, Juices","Firin - Radisson Mumbai Goregaon","","₹250 for one","48 min","Nutri Box","3.7","star-fill","North Indian, South Indian, Pasta, Burger, Sandwich, Salad","₹250 for one","50% OFF up to 100","","","","50% OFF up to 100","JK Sweets","-","star-fill","38 min","Desserts, Beverages","","₹250 for one","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/firin-radisson-mumbai-goregaon-goregaon-west/order","https://www.zomato.com/mumbai/nutri-box-juhu/order","https://www.zomato.com/mumbai/jk-sweets-malad-west/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","40 min","Street Food","Any Time Maggi","3.4","₹250 for one","50 min","Aromas Bingee","","","Chinese, North Indian, Biryani, South Indian","₹250 for one","50% OFF up to 100","75+ orders placed from here recently","","","30% OFF","Sai Veg World Xpress","4.0","star-fill","38 min","North Indian, South Indian, Chinese, Biryani, Thai, Fast Food, Ice Cream, Beverages","","₹250 for one","","75+ orders placed from here recently","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/any-time-maggi-1-andheri-lokhandwala/order","https://www.zomato.com/mumbai/aromas-bingee-malad-west/order","https://www.zomato.com/mumbai/sai-veg-world-xpress-2-malad-west/order","","","","","",""
